Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,SP,W,EW,Total
Mathematics,MATH,MATH 54,4204,PACHAS-FLORES W,3,4,5,0.0,8,1,0.0,0.0,0.0,0.0,18,39
Mathematics,MATH,MATH 54,4205,MARDIROSIAN R,21,8,3,5,0.0,0.0,1,0.0,0.0,0.0,5,43
Mathematics,MATH,MATH 54,4206,PEREZ R E,15,4,2,1,2,2,1,0.0,0.0,0.0,7,34
Mathematics,MATH,MATH 54,4207,HE F Y,9,4,1,6,2,0.0,0.0,0.0,0.0,0.0,13,35
Mathematics,MATH,MATH 54,4208,MARDIROSIAN R,17,9,6,0.0,2,0.0,0.0,0.0,0.0,0.0,6,40
Mathematics,MATH,MATH 54,4210,SASO M,2,5,3,5,2,1,0.0,0.0,0.0,0.0,15,33
Mathematics,MATH,MATH 54C,2922,EDINGER G C,0.0,0.0,0.0,0.0,0.0,8,9,0.0,0.0,0.0,15,32
Mathematics,MATH,MATH 54C,2923,CHAU E,0.0,0.0,0.0,0.0,0.0,3,6,0.0,0.0,0.0,23,32
Mathematics,MATH,MATH 54C,2924,MCGRAW C K,0.0,0.0,0.0,0.0,0.0,10,5,0.0,0.0,0.0,9,24
Mathematics,MATH,MATH 54C,2925,RAHMANI S,0.0,0.0,0.0,0.0,0.0,24,5,0.0,0.0,0.0,11,40
Mathematics,MATH,MATH 54C,2926,EDINGER G C,0.0,0.0,0.0,0.0,0.0,11,9,0.0,0.0,0.0,8,28
Mathematics,MATH,MATH 54C,2927,VENDLINSKI T P,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,8,34
Mathematics,MATH,MATH 54C,2928,BAYSSA B T,0.0,0.0,0.0,0.0,0.0,13,7,0.0,0.0,0.0,9,29
Mathematics,MATH,MATH 54C,2929,FOSTER M,0.0,0.0,0.0,0.0,0.0,6,21,0.0,0.0,0.0,3,30
Mathematics,MATH,MATH 54C,2930,SIMO A L,0.0,0.0,0.0,0.0,0.0,8,16,0.0,0.0,0.0,7,31
Mathematics,MATH,MATH 54C,2931,FOREMAN N J,0.0,0.0,0.0,0.0,0.0,21,6,0.0,0.0,0.0,8,35
Mathematics,MATH,MATH 54C,2932,HANCOCK M D,0.0,0.0,0.0,0.0,0.0,8,9,0.0,0.0,0.0,16,33
Mathematics,MATH,MATH 54C,2933,DABAGH SA M,0.0,0.0,0.0,0.0,0.0,15,12,0.0,0.0,0.0,8,35
Mathematics,MATH,MATH 54C,2934,LOPEZ J E,0.0,0.0,0.0,0.0,0.0,12,10,0.0,0.0,0.0,12,34
Mathematics,MATH,MATH 54C,2935,HOWE J E,0.0,0.0,0.0,0.0,0.0,21,6,0.0,0.0,0.0,7,34
Mathematics,MATH,MATH 54C,2936,DEAN C R,0.0,0.0,0.0,0.0,0.0,18,7,0.0,0.0,0.0,10,35
Mathematics,MATH,MATH 54C,2937,XIE M C,0.0,0.0,0.0,0.0,0.0,6,5,0.0,0.0,0.0,16,27
Mathematics,MATH,MATH 54C,4211,JAHANGARD E,0.0,0.0,0.0,0.0,0.0,1,10,0.0,0.0,0.0,16,27
Mathematics,MATH,MATH 54C,4212,SIMHAN S V,0.0,0.0,0.0,0.0,0.0,7,9,0.0,0.0,0.0,14,30
Mathematics,MATH,MATH 54C,4213,JAHANGARD E,0.0,0.0,0.0,0.0,0.0,5,13,0.0,0.0,0.0,12,30
Mathematics,MATH,MATH 54C,4214,PACHAS-FLORES W,0.0,0.0,0.0,0.0,0.0,6,9,0.0,0.0,0.0,14,29
Mathematics,MATH,MATH 54C,4215,ESMAEILI AK,0.0,0.0,0.0,0.0,0.0,21,4,0.0,0.0,0.0,8,33
Mathematics,MATH,MATH 54C,4216,MARTINEZ M G,0.0,0.0,0.0,0.0,0.0,9,4,0.0,0.0,0.0,17,30
Mathematics,MATH,MATH 54C,4217,XU M N,0.0,0.0,0.0,0.0,0.0,8,2,0.0,0.0,0.0,16,26
Mathematics,MATH,MATH 54C,4218,PEREZ R E,0.0,0.0,0.0,0.0,0.0,23,4,0.0,0.0,0.0,7,34
Modern Languages and Culture,ARABIC,ARABIC 1,1174,BEZRATI S,27,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,34
Modern Languages and Culture,ASL,ASL 1,1249,COLE B M,18,3,0.0,1,3,0.0,0.0,0.0,0.0,0.0,8,33
Modern Languages and Culture,ASL,ASL 1,1250,LEWIS B J,12,3,1,0.0,5,0.0,0.0,0.0,0.0,0.0,9,30
Modern Languages and Culture,ASL,ASL 2,1251,DANA M,8,6,2,0.0,5,0.0,0.0,0.0,0.0,0.0,11,32
Modern Languages and Culture,CHNESE,CHNESE 1,1486,WU X,9,2,3,3,1,2,1,0.0,0.0,0.0,5,26
Modern Languages and Culture,CHNESE,CHNESE 1,1487,WU X,11,3,2,2,0.0,3,0.0,0.0,0.0,0.0,5,26
Modern Languages and Culture,CHNESE,CHNESE 2,4046,WU X,11,0.0,1,2,0.0,1,0.0,0.0,0.0,0.0,2,17
Modern Languages and Culture,FRENCH,FRENCH 1,2456,GARDNER MA,16,4,2,3,2,1,1,0.0,0.0,0.0,6,35
Modern Languages and Culture,FRENCH,FRENCH 1,2457,POURABEDI M,11,4,8,2,6,0.0,0.0,0.0,0.0,0.0,2,33
Modern Languages and Culture,FRENCH,FRENCH 1,4125,ISNER-BALL D R,13,7,3,0.0,0.0,3,0.0,0.0,0.0,0.0,8,34
Modern Languages and Culture,FRENCH,FRENCH 2,2458,CHEVANT-AKSOY A,13,8,3,1,1,2,0.0,0.0,0.0,0.0,3,31
Modern Languages and Culture,FRENCH,FRENCH 2,2459,GARDNER MA,8,6,2,4,1,0.0,0.0,0.0,0.0,0.0,5,26
Modern Languages and Culture,FRENCH,FRENCH 3,2460,CHEVANT-AKSOY A,14,8,3,0.0,2,0.0,0.0,0.0,0.0,0.0,2,29
Modern Languages and Culture,FRENCH,FRENCH 4,2461,CHEVANT-AKSOY A,9,4,2,1,0.0,2,0.0,0.0,0.0,0.0,1,19
Modern Languages and Culture,GERMAN,GERMAN 1,2485,TANAKA D J,11,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,29
Modern Languages and Culture,GERMAN,GERMAN 1,4131,GARDNER A,13,1,0.0,3,2,1,0.0,0.0,0.0,0.0,5,25
Modern Languages and Culture,GERMAN,GERMAN 2,4307,LASHGARI RENSEL M,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
Modern Languages and Culture,HEBREW,HEBREW 1,4144,ZWANG-WEISSMAN,13,4,3,1,2,2,1,1,0.0,0.0,6,33
Modern Languages and Culture,HEBREW,HEBREW 2,4309,MARGOLIS F S,11,0.0,1,0.0,3,1,0.0,0.0,0.0,0.0,2,18
Modern Languages and Culture,ITAL,ITAL 1,2622,KEMITCH F A,14,5,4,0.0,1,0.0,0.0,0.0,0.0,0.0,6,30
Modern Languages and Culture,ITAL,ITAL 1,3490,LORENZI P,12,2,3,1,7,0.0,0.0,0.0,0.0,0.0,3,28
Modern Languages and Culture,JAPAN,JAPAN 1,2623,JOHNSTON S K,2,6,4,3,3,0.0,0.0,0.0,0.0,0.0,10,28
Modern Languages and Culture,JAPAN,JAPAN 1,2624,TSUBOI Y,11,8,7,1,0.0,0.0,0.0,0.0,0.0,0.0,8,35
Modern Languages and Culture,JAPAN,JAPAN 1,2625,TSUBOI Y,12,2,4,1,5,0.0,0.0,0.0,0.0,0.0,10,34
Modern Languages and Culture,JAPAN,JAPAN 1,2626,KITAZONO Y,10,5,5,2,7,0.0,1,0.0,0.0,0.0,3,33
Modern Languages and Culture,JAPAN,JAPAN 1,2627,KROUPA R A,7,4,2,3,4,0.0,0.0,0.0,0.0,0.0,6,26
Modern Languages and Culture,JAPAN,JAPAN 1,4146,COMRIE A K,13,7,6,0.0,1,0.0,0.0,0.0,0.0,0.0,5,32
Modern Languages and Culture,JAPAN,JAPAN 1,4147,TAKEMORI K,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,27
Modern Languages and Culture,JAPAN,JAPAN 2,2629,HASHIMOTO Y,15,2,3,0.0,1,0.0,0.0,0.0,0.0,0.0,4,25
Modern Languages and Culture,JAPAN,JAPAN 2,4148,KATO N K,13,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8,24
Modern Languages and Culture,JAPAN,JAPAN 3,2630,SAIGUSA Y,20,7,3,0.0,2,0.0,0.0,0.0,0.0,0.0,3,35
Modern Languages and Culture,JAPAN,JAPAN 4,4149,TSUBOI Y,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21
Modern Languages and Culture,JAPAN,JAPAN 8,4150,KITAZONO Y,8,2,0.0,0.0,1,1,0.0,0.0,0.0,0.0,5,17
Modern Languages and Culture,JAPAN,JAPAN 9,2631,NISHIJIMA R,20,11,3,0.0,5,0.0,0.0,0.0,0.0,0.0,3,42
Modern Languages and Culture,KOREAN,KOREAN 1,2729,LEE J M,7,5,1,0.0,6,0.0,0.0,0.0,0.0,0.0,10,29
Modern Languages and Culture,KOREAN,KOREAN 1,2730,CHA J,16,4,0.0,1,2,1,1,0.0,0.0,0.0,5,30
Modern Languages and Culture,KOREAN,KOREAN 1,4156,PARK JI,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,28
Modern Languages and Culture,KOREAN,KOREAN 2,2731,CHA J,12,8,1,2,1,0.0,1,0.0,0.0,0.0,2,27
Modern Languages and Culture,KOREAN,KOREAN 3,4157,CHA J,14,8,3,0.0,0.0,1,0.0,0.0,0.0,0.0,4,30
Modern Languages and Culture,LING,LING 1,2736,THOMAS JA,12,1,3,0.0,2,1,0.0,0.0,0.0,0.0,3,22
Modern Languages and Culture,LING,LING 1,2737,THOMAS JA,7,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,12
Modern Languages and Culture,LING,LING 1,2738,THOMAS JA,24,4,2,0.0,2,0.0,0.0,0.0,0.0,0.0,5,37
Modern Languages and Culture,LING,LING 1,2739,THOMAS JA,22,1,0.0,0.0,4,1,0.0,0.0,0.0,0.0,4,32
Modern Languages and Culture,LING,LING 1,2740,THOMAS JA,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20
Modern Languages and Culture,PERSIN,PERSIN 1,3492,POURZANGI B,24,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,31
Modern Languages and Culture,RUSS,RUSS 1,4291,BAUCKUS S J,16,2,0.0,0.0,1,0.0,0.0,3,0.0,0.0,13,35
Modern Languages and Culture,SPAN,SPAN 1,3407,ERICKSON M P,6,6,6,1,3,1,0.0,0.0,0.0,0.0,7,30
Modern Languages and Culture,SPAN,SPAN 1,3408,ZARATE S,5,1,0.0,0.0,2,0.0,0.0,0.0,0.0,1,8,17
Modern Languages and Culture,SPAN,SPAN 1,3409,ERICKSON M P,7,6,6,3,2,1,0.0,1,0.0,0.0,5,31
Modern Languages and Culture,SPAN,SPAN 1,3410,ERICKSON M P,7,9,1,2,0.0,0.0,0.0,0.0,0.0,0.0,7,26
Modern Languages and Culture,SPAN,SPAN 1,3411,MIZUKI A H,5,9,4,1,2,2,0.0,0.0,0.0,0.0,3,26
Modern Languages and Culture,SPAN,SPAN 1,3412,RINALDI F G,19,1,4,0.0,1,0.0,0.0,0.0,0.0,0.0,7,32
Modern Languages and Culture,SPAN,SPAN 1,3651,MELENDEZ-BALLES N,8,6,1,0.0,8,2,0.0,0.0,0.0,0.0,11,36
Modern Languages and Culture,SPAN,SPAN 2,3413,MONROE M,12,5,4,0.0,3,0.0,0.0,0.0,0.0,0.0,1,25
Modern Languages and Culture,SPAN,SPAN 2,3414,CANDELARIA C,2,9,3,2,1,1,2,0.0,0.0,0.0,7,27
Modern Languages and Culture,SPAN,SPAN 2,4293,NDOLEY M N,3,2,3,0.0,2,1,0.0,0.0,0.0,0.0,2,13
Modern Languages and Culture,SPAN,SPAN 2,4294,ESPINAL J,13,9,5,0.0,2,2,0.0,0.0,0.0,0.0,2,33
Modern Languages and Culture,SPAN,SPAN 3,3415,LEE CHAN A,14,2,3,0.0,1,4,0.0,0.0,0.0,0.0,3,27
Modern Languages and Culture,SPAN,SPAN 4,3416,LEE CHAN A,17,5,1,0.0,7,0.0,0.0,0.0,0.0,0.0,2,32
Modern Languages and Culture,SPAN,SPAN 11,3417,LEE CHAN A,4,5,4,0.0,2,0.0,0.0,0.0,0.0,0.0,10,25
Modern Languages and Culture,SPAN,SPAN 11,3419,AREVALO L H,11,4,0.0,1,6,0.0,0.0,0.0,0.0,0.0,7,29
Modern Languages and Culture,SPAN,SPAN 20,3420,AREVALO L H,11,2,1,0.0,8,0.0,0.0,0.0,0.0,0.0,5,27
Modern Languages and Culture,SPAN,SPAN 31A,3421,MIZUKI A H,6,6,3,0.0,2,0.0,0.0,0.0,0.0,0.0,7,24
Music,MUSIC,MUSIC 1,2989,KIM J,9,3,4,1,8,0.0,0.0,0.0,0.0,0.0,3,28
Music,MUSIC,MUSIC 1,2990,TAKESUE S A,14,2,2,2,9,1,0.0,0.0,0.0,1,8,39
Music,MUSIC,MUSIC 1,2991,GLIADKOVSKAYA E,11,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,25
Music,MUSIC,MUSIC 1,2992,BERGMAN J F,8,3,3,0.0,4,0.0,0.0,0.0,0.0,0.0,5,23
Music,MUSIC,MUSIC 1,2993,CHOU L,24,4,5,1,2,0.0,0.0,0.0,0.0,0.0,5,41
Music,MUSIC,MUSIC 1,4225,KIM J,6,1,2,2,5,1,0.0,0.0,0.0,0.0,4,21
Music,MUSIC,MUSIC 2,2996,SELVEY J D,6,2,1,0.0,5,0.0,1,0.0,0.0,0.0,5,20
Music,MUSIC,MUSIC 3,2997,DRISCOLL B S,5,9,3,0.0,4,0.0,0.0,0.0,0.0,0.0,1,22
Music,MUSIC,MUSIC 4,3610,GOODMAN D B,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12
Music,MUSIC,MUSIC 5,2999,AGUIAR J A,13,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,21
Music,MUSIC,MUSIC 5,3000,AGUIAR J A,7,3,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,14
Music,MUSIC,MUSIC 6,3002,CHEESMAN J M,4,4,4,0.0,1,1,0.0,0.0,0.0,0.0,6,20
Music,MUSIC,MUSIC 7,3003,DRISCOLL B S,6,6,4,1,4,0.0,0.0,0.0,0.0,0.0,1,22
Music,MUSIC,MUSIC 8,3611,GOODMAN D B,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12
Music,MUSIC,MUSIC 13,3005,GOODMAN D B,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16
Music,MUSIC,MUSIC 29,3006,ALVISO J R,9,7,1,2,1,2,0.0,0.0,0.0,0.0,9,31
Music,MUSIC,MUSIC 30,3007,BERGMAN J F,7,8,0.0,1,10,0.0,0.0,0.0,0.0,0.0,3,29
Music,MUSIC,MUSIC 32,3008,BERGMAN J F,17,6,1,1,8,0.0,0.0,0.0,0.0,0.0,2,35
Music,MUSIC,MUSIC 32,3009,BERGMAN J F,8,6,2,0.0,6,0.0,0.0,0.0,0.0,0.0,3,25
Music,MUSIC,MUSIC 32,3010,BERGMAN J F,16,6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,5,29
Music,MUSIC,MUSIC 32,3011,GOODMAN D B,2,10,8,0.0,2,1,0.0,0.0,0.0,0.0,3,26
Music,MUSIC,MUSIC 32,3012,GOODMAN D B,0.0,6,2,2,2,1,0.0,0.0,0.0,0.0,7,20
Music,MUSIC,MUSIC 32,3013,TERRY L,5,6,1,2,13,1,0.0,0.0,0.0,0.0,10,38
Music,MUSIC,MUSIC 33,3014,FIDDMONT F K,23,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Music,MUSIC,MUSIC 33,3015,TERRY L,9,1,4,1,7,0.0,0.0,0.0,0.0,1,3,26
Music,MUSIC,MUSIC 33,3016,TERRY L,12,4,1,0.0,1,0.0,0.0,0.0,0.0,0.0,4,22
Music,MUSIC,MUSIC 33,3017,FIDDMONT F K,29,3,0.0,0.0,2,1,0.0,0.0,0.0,1,2,38
Music,MUSIC,MUSIC 33,3019,FIDDMONT F K,29,5,1,0.0,2,0.0,0.0,0.0,0.0,0.0,2,39
Music,MUSIC,MUSIC 33,3020,FIDDMONT F K,16,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,22
Music,MUSIC,MUSIC 33,4226,ONEAL K A,27,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,31
Music,MUSIC,MUSIC 33,4227,ONEAL K A,26,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,29
Music,MUSIC,MUSIC 36,3021,ZUSMAN S P,23,9,1,2,2,0.0,0.0,0.0,0.0,0.0,4,41
Music,MUSIC,MUSIC 36,3022,PARNELL D J,15,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,22
Music,MUSIC,MUSIC 36,4228,PARNELL D J,8,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3,14
Music,MUSIC,MUSIC 37,3023,ALVISO J R,7,2,4,3,1,0.0,0.0,0.0,0.0,0.0,6,23
Music,MUSIC,MUSIC 42,4229,DE STEFANO J D,20,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,22
Music,MUSIC,MUSIC 45,3024,GRAY G L,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Music,MUSIC,MUSIC 50A,3025,DE STEFANO J D,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16
Music,MUSIC,MUSIC 50A,3026,DE STEFANO J D,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
Music,MUSIC,MUSIC 50A,4230,SELVEY J D,6,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0,6,16
Music,MUSIC,MUSIC 50B,3027,DE STEFANO J D,8,1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,1,13
Music,MUSIC,MUSIC 50B,4231,SELVEY J D,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,6
Music,MUSIC,MUSIC 53,4232,PREPONIS A,4,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,8
Music,MUSIC,MUSIC 55,4233,SELVEY J D,11,1,1,0.0,1,0.0,0.0,0.0,0.0,1,3,18
Music,MUSIC,MUSIC 57,4234,PARNELL D J,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,18
Music,MUSIC,MUSIC 59,3029,SELVEY J D,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12
Music,MUSIC,MUSIC 59,3684,SORENSEN K E,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Music,MUSIC,MUSIC 60A,3030,CHOU L,13,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3,18
Music,MUSIC,MUSIC 60A,3031,CHOU L,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,20
Music,MUSIC,MUSIC 60A,3032,KOZLOVA YU V,7,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8,18
Music,MUSIC,MUSIC 60A,3033,KOZLOVA YU V,5,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,1,9
Music,MUSIC,MUSIC 60B,3035,CHOU L,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,22
Music,MUSIC,MUSIC 60B,3036,KOZLOVA YU V,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13
Music,MUSIC,MUSIC 60C,3037,KOZLOVA YU V,6,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,9
Music,MUSIC,MUSIC 60D,3038,CHOU L,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15
Music,MUSIC,MUSIC 61A,3039,CHOU L,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Music,MUSIC,MUSIC 64,3040,KOZLOVA YU V,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,13
Music,MUSIC,MUSIC 65A,4235,AGUIAR J A,10,0.0,3,0.0,0.0,1,0.0,0.0,0.0,0.0,4,18
Music,MUSIC,MUSIC 66,3041,TAKESUE S A,7,0.0,0.0,2,1,0.0,0.0,1,0.0,0.0,7,18
Music,MUSIC,MUSIC 73A,3045,SMITH ME M,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8
Music,MUSIC,MUSIC 73B,3046,SMITH ME M,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
Music,MUSIC,MUSIC 76,4236,MC KEOWN K O,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Music,MUSIC,MUSIC 77,4237,MC KEOWN K O,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15
Music,MUSIC,MUSIC 78,3048,SPANO A P,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18
Music,MUSIC,MUSIC 78,3049,WHALEY T L,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19
Music,MUSIC,MUSIC 78,4238,FIDDMONT F K,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
Music,MUSIC,MUSIC 84A,3050,HARMON J M,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16
Music,MUSIC,MUSIC 84A,3051,CHEESMAN J M,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15
Music,MUSIC,MUSIC 84A,4239,HARMON J M,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16
Music,MUSIC,MUSIC 84B,4240,CHEESMAN J M,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,12
Music,MUSIC,MUSIC 84B,4241,HARMON J M,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Music,MUSIC,MUSIC 84C,4242,CHEESMAN J M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
Music,MUSIC,MUSIC 84C,4243,HARMON J M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Music,MUSIC,MUSIC 87A,4244,CHEESMAN J M,15,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4,20
Music,MUSIC,MUSIC 87B,4245,CHEESMAN J M,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2
Music,MUSIC,MUSIC 88A,3052,DRISCOLL B S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Music,MUSIC,MUSIC 92,3054,DRISCOLL B S,29,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
Music,MUSIC,MUSIC 94,3055,BAGG G,18,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Music,MUSIC,MUSIC 94,3056,BAGG G,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,13
Noncredit Education,ESL,ESL 903,7018,BORGARDT M L,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
Noncredit Education,ESL,ESL 904,7068,DELLAPASQUA L C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1
Noncredit Education,ESL,ESL 906,7021,HOLMES W J,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2
Noncredit Education,ESL,ESL 913,7023,KAHN A B,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
Noncredit Education,ESL,ESL 913,7024,TORREZ P J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Noncredit Education,ESL,ESL 915,7070,HARVEY L,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3
Noncredit Education,ESL,ESL 963,7071,HOLMES W J,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2
Noncredit Education,ESL,ESL 965,7031,BORGARDT M L,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,3
Noncredit Education,ESL,ESL 975,7033,DELLAPASQUA L C,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2
Noncredit Education,ESL,ESL 975,7034,TORREZ P J,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
Noncredit Education,ESL,ESL 980,7035,MUMBA A I,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2
Philosophy and Social Science,ECON,ECON 1,1962,URRUTIA A Q,13,13,6,4,2,0.0,0.0,0.0,0.0,0.0,5,43
Philosophy and Social Science,ECON,ECON 1,1963,URRUTIA A Q,15,3,1,1,1,0.0,0.0,0.0,0.0,0.0,3,24
Philosophy and Social Science,ECON,ECON 1,1964,KESKINEL M,23,12,5,0.0,3,0.0,0.0,3,0.0,0.0,3,49
Philosophy and Social Science,ECON,ECON 1,1965,KESKINEL M,25,16,3,0.0,1,0.0,0.0,1,0.0,0.0,2,48
Philosophy and Social Science,ECON,ECON 1,1966,BATTISTA C,12,10,11,3,2,0.0,0.0,0.0,0.0,0.0,3,41
Philosophy and Social Science,ECON,ECON 1,1967,BATTISTA C,10,8,9,2,6,0.0,0.0,0.0,0.0,0.0,6,41
Philosophy and Social Science,ECON,ECON 1,1968,CHAN A K-C,9,7,10,4,1,0.0,0.0,0.0,0.0,0.0,8,39
Philosophy and Social Science,ECON,ECON 1,1969,CHAN A K-C,5,6,5,7,3,0.0,1,0.0,0.0,0.0,9,36
Philosophy and Social Science,ECON,ECON 1,1970,CHAN A K-C,7,4,2,7,4,1,0.0,0.0,0.0,0.0,9,34
Philosophy and Social Science,ECON,ECON 1,1971,CARTER T D,28,8,4,1,0.0,0.0,0.0,0.0,0.0,0.0,3,44
Philosophy and Social Science,ECON,ECON 1,1972,GARCIA C P,8,5,2,3,22,0.0,0.0,0.0,0.0,0.0,5,45
Philosophy and Social Science,ECON,ECON 1,1973,GARCIA C P,8,4,3,4,14,0.0,0.0,0.0,0.0,0.0,10,43
Philosophy and Social Science,ECON,ECON 1,1974,GARCIA C P,7,5,2,2,22,0.0,1,0.0,0.0,0.0,5,44
Philosophy and Social Science,ECON,ECON 1,1975,GARCIA C P,7,6,7,2,14,0.0,0.0,0.0,0.0,2,3,41
Philosophy and Social Science,ECON,ECON 1,1976,BROWN B C,35,7,1,2,2,0.0,0.0,0.0,0.0,0.0,3,50
Philosophy and Social Science,ECON,ECON 1,1977,SU B C,17,9,5,0.0,1,0.0,0.0,0.0,0.0,0.0,10,42
Philosophy and Social Science,ECON,ECON 1,1978,SU B C,15,10,5,0.0,3,0.0,0.0,0.0,0.0,0.0,9,42
Philosophy and Social Science,ECON,ECON 1,1979,MARSCHALL B A,23,4,5,0.0,1,0.0,0.0,0.0,0.0,0.0,3,36
Philosophy and Social Science,ECON,ECON 1,3695,GURTOVOY J,6,3,8,3,7,0.0,0.0,0.0,0.0,0.0,8,35
Philosophy and Social Science,ECON,ECON 2,1980,BATTISTA C,12,8,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,25
Philosophy and Social Science,ECON,ECON 2,1981,KESKINEL M,26,12,1,1,3,1,0.0,2,0.0,0.0,1,47
